logicalId,remark,nameAlias,citizenship,address,regulation.regulationType,regulation.organisationType,regulation.numberTitle,regulation.publicationUrl,subjectType.code,subjectType.classificationCode,birthdate.logicalId,birthdate.regulationLanguage,birthdate.calendarType,birthdate.year,birthdate.place,birthdate.countryIso2Code,birthdate.countryDescription,birthdate.remark,nameAlias.logicalId,nameAlias.regulationLanguage,nameAlias.wholeName,nameAlias.function,nameAlias.title,nameAlias.strong,birthdate.circa,birthdate.city,birthdate,citizenship.logicalId,citizenship.regulationLanguage,citizenship.countryIso2Code,citizenship.countryDescription,nameAlias.firstName,nameAlias.lastName,birthdate.region,birthdate.yearRangeFrom,birthdate.yearRangeTo,nameAlias.middleName,address.logicalId,address.regulationLanguage,address.countryIso2Code,address.countryDescription,nameAlias.gender,address.city,address.street,birthdate.birthdate,birthdate.dayOfMonth,birthdate.monthOfYear,address.remark,address.region,address.place,citizenship.diplomatic,citizenship.knownExpired,citizenship.knownFalse,citizenship.reportedLost,citizenship.revokedByIssuer,citizenship.number,citizenship.identificationTypeCode,citizenship.identificationTypeDescription,citizenship.remark,nameAlias.remark,address.zipCode,citizenship.issueDate,regulation,unitedNationId,designationDetails,citizenship.validTo,citizenship.region,address.poBox
132270,,"[{'logicalId': '132274', 'regulationLanguage': 'en', 'wholeName': 'Сергей Владимирович  ЩЕРБАКОВ', 'gender': 'M', 'strong': '1'}, {'logicalId': '132275', 'regulationLanguage': 'en', 'wholeName': 'Sergey  Vladimirovich  SHCHERBAKOV', 'function': 'Freelance \nemployee of the Russian GRU and Wagner group mercenary', 'gender': 'M', 'strong': '1'}, {'logicalId': '132720', 'regulationLanguage': 'en', 'wholeName': 'Sergej  Vladimirovitj  SJTJERBAKOV', 'gender': 'M', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,132272,en,GREGORIAN,1981,,00,UNKNOWN,,,,,,,,,,,132273,en,RU,RUSSIAN FEDERATION,,,,,,,132271,en,RU,RUSSIAN FEDERATION,,"Astrakhan,  Kirovskiy rayon",Raskolnikova 11  app. 5,1981-07-21,21,7,Possibly,,,,,,,,,,,,,,,,,,,,
133323,,"[{'logicalId': '133326', 'regulationLanguage': 'en', 'wholeName': 'Алексей Юрьевич  ЧЕРНЯК', 'gender': 'M', 'strong': '1'}, {'logicalId': '133327', 'regulationLanguage': 'en', 'wholeName': 'Aleksei Yurievich  CHERNIAK', 'function': 'Member of the State Duma of the Russian Federation since 19 September 2021; Member of the ruling United \nRussia party', 'gender': 'M', 'strong': '1'}, {'logicalId': '133825', 'regulationLanguage': 'en', 'wholeName': 'Aleksej Jurjevitj TJERNJAK', 'gender': 'M', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133324,en,GREGORIAN,1973,,KZ,KAZAKHSTAN,Kazakh SSR,,,,,,,,Alma-Ata,,133325,en,RU,RUSSIAN FEDERATION,,,,,,,,,,,,,,1973-08-27,27,8,,,,,,,,,,,,,,,,,,,,,
133328,,"[{'logicalId': '133330', 'regulationLanguage': 'en', 'wholeName': 'Леонид Иванович  БАБАШОВ', 'gender': 'M', 'strong': '1'}, {'logicalId': '133331', 'regulationLanguage': 'en', 'wholeName': 'Leonid Ivanovich  BABASHOV', 'function': 'Member of the State Duma of the Russian Federation since 19 September 2021; Member of the ruling United \nRussia party', 'gender': 'M', 'strong': '1'}, {'logicalId': '133826', 'regulationLanguage': 'en', 'wholeName': 'Leonid Ivanovitj BABASJOV', 'gender': 'M', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133329,en,GREGORIAN,1966,Crimea Oblast,UA,UKRAINE,Ukrainian SSR,,,,,,,,Petrovka,,,,,,,,,,,,,,,,,,,1966-01-31,31,1,,,,,,,,,,,,,,,,,,,,,
133332,,"[{'logicalId': '133334', 'regulationLanguage': 'en', 'wholeName': 'Татьяна  Георгиевна  ЛОБАЧ', 'gender': 'F', 'strong': '1'}, {'logicalId': '133335', 'regulationLanguage': 'en', 'wholeName': 'Tatiana Georgievna  LOBACH', 'function': 'Member of the State Duma of  the Russian Federation since 19 September 2021; Member of the ruling United Russia party', 'gender': 'F', 'strong': '1'}, {'logicalId': '133827', 'regulationLanguage': 'en', 'wholeName': 'Tatiana Georgijevna LOBATJ', 'gender': 'F', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133333,en,GREGORIAN,1974,,UA,UKRAINE,Ukrainian  SSR,,,,,,,,Khmelnytskyi,,,,,,,,,,,,,,,,,,,1974-01-08,8,1,,,,,,,,,,,,,,,,,,,,,
133336,,"[{'logicalId': '133338', 'regulationLanguage': 'en', 'wholeName': 'Нина Сергеевна  ФАУСТОВА', 'gender': 'F', 'strong': '1'}, {'logicalId': '133339', 'regulationLanguage': 'en', 'wholeName': 'Nina Sergeevna  FAUSTOVA', 'function': 'Head of Sevastopol electoral commission', 'gender': 'F', 'strong': '1'}, {'logicalId': '133828', 'regulationLanguage': 'en', 'wholeName': 'Nina Sergejevna FAUSTOVA', 'gender': 'F', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133337,en,GREGORIAN,1983,Republic of Tuva,RU,RUSSIAN FEDERATION,Russian SFSR,,,,,,,,Kyzyl,,,,,,,,,,,,,,,,,,,1983-07-11,11,7,,,,,,,,,,,,,,,,,,,,,
133340,,"[{'logicalId': '133342', 'regulationLanguage': 'en', 'wholeName': 'Александр  Евгеньевич  ЧМЫХАЛОВ', 'gender': 'M', 'strong': '1'}, {'logicalId': '133343', 'regulationLanguage': 'en', 'wholeName': 'Aleksandr  Evgenevich  CHMYHALOV', 'function': 'Deputy Head of Sevastopol electoral commission; Member of the ruling ‘United Russia’ party', 'gender': 'M', 'strong': '1'}, {'logicalId': '133829', 'regulationLanguage': 'en', 'wholeName': 'Aleksandr Jevgenjevitj TJMYCHALOV', 'gender': 'M', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133341,en,GREGORIAN,1990,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-06-13,13,6,,,,,,,,,,,,,,,,,,,,,
133863,,"[{'logicalId': '133865', 'regulationLanguage': 'en', 'wholeName': 'Gennady Andreevich  Zyuganov', 'function': 'Member of the State Duma', 'strong': '1'}, {'logicalId': '133886', 'regulationLanguage': 'en', 'wholeName': 'Зюганов Геннадий Андреевич', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133864,en,GREGORIAN,1944,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944-06-26,26,6,,,,,,,,,,,,,,,,,,,,,
133866,,"[{'logicalId': '133868', 'regulationLanguage': 'en', 'wholeName': 'Yury Vyacheslavovich  Afonin', 'function': 'Member of the State Duma', 'strong': '1'}, {'logicalId': '133887', 'regulationLanguage': 'en', 'wholeName': 'Афонин Юрий Вячеславович', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133867,en,GREGORIAN,1977,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977-03-22,22,3,,,,,,,,,,,,,,,,,,,,,
133869,,"[{'logicalId': '133871', 'regulationLanguage': 'en', 'wholeName': 'Vladimir Kashin', 'function': 'Member of the State Duma', 'strong': '1'}, {'logicalId': '133888', 'regulationLanguage': 'en', 'wholeName': 'Кашин Владимир Иванович', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133870,en,GREGORIAN,1948,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948-08-10,10,8,,,,,,,,,,,,,,,,,,,,,
133872,,"[{'logicalId': '133874', 'regulationLanguage': 'en', 'wholeName': 'Dmitry Novikov', 'function': 'Member of the State Duma', 'strong': '1'}, {'logicalId': '133889', 'regulationLanguage': 'en', 'wholeName': 'Новиков Дмитрий Георгиевич', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133873,en,GREGORIAN,1969,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969-09-12,12,9,,,,,,,,,,,,,,,,,,,,,
133875,,"[{'logicalId': '133877', 'regulationLanguage': 'en', 'wholeName': 'Nikolay Kharitonov', 'function': 'Member of the State Duma', 'strong': '1'}, {'logicalId': '133890', 'regulationLanguage': 'en', 'wholeName': 'Харитонов Николай Михайлович', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133876,en,GREGORIAN,1948,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948-10-30,30,10,,,,,,,,,,,,,,,,,,,,,
133878,,"[{'logicalId': '133880', 'regulationLanguage': 'en', 'wholeName': 'Коломейцев  Николай Васильевич', 'strong': '1'}, {'logicalId': '133881', 'regulationLanguage': 'en', 'wholeName': 'Nikolai Kolomeytsev', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133879,en,GREGORIAN,1956,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956-09-01,1,9,,,,,,,,,,,,,,,,,,,,,
133882,,"[{'logicalId': '133884', 'regulationLanguage': 'en', 'wholeName': 'Шаргунов Сергей  Александрович', 'strong': '1'}, {'logicalId': '133885', 'regulationLanguage': 'en', 'wholeName': 'Sergey Shargunov', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133883,en,GREGORIAN,1980,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-05-12,12,5,,,,,,,,,,,,,,,,,,,,,
133891,,"[{'logicalId': '133893', 'regulationLanguage': 'en', 'wholeName': 'Кумин Вадим Валентинович', 'strong': '1'}, {'logicalId': '133894', 'regulationLanguage': 'en', 'wholeName': 'Vadim Kumin', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133892,en,GREGORIAN,1973,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973-01-01,1,1,,,,,,,,,,,,,,,,,,,,,
133899,,"[{'logicalId': '133901', 'regulationLanguage': 'en', 'wholeName': 'Синельщиков Юрий Петрович', 'strong': '1'}, {'logicalId': '133902', 'regulationLanguage': 'en', 'wholeName': 'Yury Sinelshchikov', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133900,en,GREGORIAN,1947,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947-09-26,26,9,,,,,,,,,,,,,,,,,,,,,
133903,,"[{'logicalId': '133905', 'regulationLanguage': 'en', 'wholeName': 'Тайсаев Казбек Куцукович', 'strong': '1'}, {'logicalId': '133906', 'regulationLanguage': 'en', 'wholeName': 'Kazbek Taysayev', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133904,en,GREGORIAN,1967,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967-02-12,12,2,,,,,,,,,,,,,,,,,,,,,
133907,,"[{'logicalId': '133909', 'regulationLanguage': 'en', 'wholeName': 'Куринный Алексей Владимирович', 'strong': '1'}, {'logicalId': '133910', 'regulationLanguage': 'en', 'wholeName': 'Alexey Kurinny', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133908,en,GREGORIAN,1974,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974-01-18,18,1,,,,,,,,,,,,,,,,,,,,,
133911,,"[{'logicalId': '133913', 'regulationLanguage': 'en', 'wholeName': 'Глазкова Анжелика Егоровна', 'strong': '1'}, {'logicalId': '133914', 'regulationLanguage': 'en', 'wholeName': 'Anzhelika Glazkova', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133912,en,GREGORIAN,1968,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968-12-28,28,12,,,,,,,,,,,,,,,,,,,,,
133915,,"[{'logicalId': '133917', 'regulationLanguage': 'en', 'wholeName': 'Ющенко Александр Андреевич', 'strong': '1'}, {'logicalId': '133918', 'regulationLanguage': 'en', 'wholeName': 'Alexander Yushchenko', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133916,en,GREGORIAN,1969,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969-11-19,19,11,,,,,,,,,,,,,,,,,,,,,
133919,,"[{'logicalId': '133921', 'regulationLanguage': 'en', 'wholeName': 'Мархаев Вячеслав Михайлович', 'strong': '1'}, {'logicalId': '133922', 'regulationLanguage': 'en', 'wholeName': 'Vyacheslav Markhayev', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133920,en,GREGORIAN,1955,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955-06-01,1,6,,,,,,,,,,,,,,,,,,,,,
133923,,"[{'logicalId': '133925', 'regulationLanguage': 'en', 'wholeName': 'Бифов Aнатолий Жамалович', 'strong': '1'}, {'logicalId': '133926', 'regulationLanguage': 'en', 'wholeName': 'Anatoly Bifov', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133924,en,GREGORIAN,1963,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963-01-07,7,1,,,,,,,,,,,,,,,,,,,,,
133927,,"[{'logicalId': '133929', 'regulationLanguage': 'en', 'wholeName': 'Николай Васильевич Арефьев', 'strong': '1'}, {'logicalId': '133930', 'regulationLanguage': 'en', 'wholeName': 'Nikolay Arefyev', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133928,en,GREGORIAN,1949,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949-03-11,11,3,,,,,,,,,,,,,,,,,,,,,
133931,,"[{'logicalId': '133933', 'regulationLanguage': 'en', 'wholeName': 'Комоцкий Борис Олегович', 'strong': '1'}, {'logicalId': '133934', 'regulationLanguage': 'en', 'wholeName': 'Boris Komotsky', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133932,en,GREGORIAN,1956,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956-01-31,31,1,,,,,,,,,,,,,,,,,,,,,
133935,,"[{'logicalId': '133937', 'regulationLanguage': 'en', 'wholeName': 'Филатова Ирина Анатольевна', 'strong': '1'}, {'logicalId': '133938', 'regulationLanguage': 'en', 'wholeName': 'Irina Filatova', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133936,en,GREGORIAN,1978,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-08,8,8,,,,,,,,,,,,,,,,,,,,,
133939,,"[{'logicalId': '133941', 'regulationLanguage': 'en', 'wholeName': 'Левченко Сергей Георгиевич', 'strong': '1'}, {'logicalId': '133942', 'regulationLanguage': 'en', 'wholeName': 'Sergey Levchenko', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133940,en,GREGORIAN,1953,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953-11-02,2,11,,,,,,,,,,,,,,,,,,,,,
133943,,"[{'logicalId': '133945', 'regulationLanguage': 'en', 'wholeName': 'Прокофьев Артём Вячеславович', 'strong': '1'}, {'logicalId': '133946', 'regulationLanguage': 'en', 'wholeName': 'Artyom Prokofyev', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133944,en,GREGORIAN,1983,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983-12-31,31,12,,,,,,,,,,,,,,,,,,,,,
133947,,"[{'logicalId': '133949', 'regulationLanguage': 'en', 'wholeName': 'Дробот Мария Владимировна', 'strong': '1'}, {'logicalId': '133950', 'regulationLanguage': 'en', 'wholeName': 'Maria Drobot', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133948,en,GREGORIAN,1982,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982-03-21,21,3,,,,,,,,,,,,,,,,,,,,,
133951,,"[{'logicalId': '133953', 'regulationLanguage': 'en', 'wholeName': 'Бабич Иван Николаевич', 'strong': '1'}, {'logicalId': '133954', 'regulationLanguage': 'en', 'wholeName': 'Ivan Babich', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133952,en,GREGORIAN,1982,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982-09-02,2,9,,,,,,,,,,,,,,,,,,,,,
133955,,"[{'logicalId': '133957', 'regulationLanguage': 'en', 'wholeName': 'Осадчий Николай Иванович', 'strong': '1'}, {'logicalId': '133958', 'regulationLanguage': 'en', 'wholeName': 'Nikolay Osadchy', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133956,en,GREGORIAN,1957,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957-12-08,8,12,,,,,,,,,,,,,,,,,,,,,
133959,,"[{'logicalId': '133961', 'regulationLanguage': 'en', 'wholeName': 'Корниенко Алексей Викторович', 'strong': '1'}, {'logicalId': '133962', 'regulationLanguage': 'en', 'wholeName': 'Alexey Korniyenko', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133960,en,GREGORIAN,1976,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976-07-22,22,7,,,,,,,,,,,,,,,,,,,,,
133963,,"[{'logicalId': '133965', 'regulationLanguage': 'en', 'wholeName': 'Гаврилов Сергей Анатольевич', 'strong': '1'}, {'logicalId': '133966', 'regulationLanguage': 'en', 'wholeName': 'Sergey Gavrilov', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133964,en,GREGORIAN,1966,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-01-27,27,1,,,,,,,,,,,,,,,,,,,,,
133967,,"[{'logicalId': '133969', 'regulationLanguage': 'en', 'wholeName': 'Иванов Николай Николаевич', 'strong': '1'}, {'logicalId': '133970', 'regulationLanguage': 'en', 'wholeName': 'Nikolay Ivanov', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133968,en,GREGORIAN,1957,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957-01-17,17,1,,,,,,,,,,,,,,,,,,,,,
133971,,"[{'logicalId': '133973', 'regulationLanguage': 'en', 'wholeName': 'Лябихов Роман Михайлович', 'strong': '1'}, {'logicalId': '133974', 'regulationLanguage': 'en', 'wholeName': 'Roman Lyabikhov', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133972,en,GREGORIAN,1973,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973-05-07,7,5,,,,,,,,,,,,,,,,,,,,,
133975,,"[{'logicalId': '133977', 'regulationLanguage': 'en', 'wholeName': 'Исаков Владимир Павлович', 'strong': '1'}, {'logicalId': '133978', 'regulationLanguage': 'en', 'wholeName': 'Vladimir Isakov', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133976,en,GREGORIAN,1987,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987-02-25,25,2,,,,,,,,,,,,,,,,,,,,,
133979,,"[{'logicalId': '133981', 'regulationLanguage': 'en', 'wholeName': 'Сулейманов Ренат Исмаилович', 'strong': '1'}, {'logicalId': '133982', 'regulationLanguage': 'en', 'wholeName': 'Renat Suleymanov', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133980,en,GREGORIAN,1965,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965-12-24,24,12,,,,,,,,,,,,,,,,,,,,,
133983,,"[{'logicalId': '133985', 'regulationLanguage': 'en', 'wholeName': 'Блоцкий Владимир Николаевич', 'strong': '1'}, {'logicalId': '133986', 'regulationLanguage': 'en', 'wholeName': 'Vladimir Blotsky', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133984,en,GREGORIAN,1977,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977-11-10,10,11,,,,,,,,,,,,,,,,,,,,,
133987,,"[{'logicalId': '133989', 'regulationLanguage': 'en', 'wholeName': 'Пантелеев Сергей Михайлович', 'strong': '1'}, {'logicalId': '133990', 'regulationLanguage': 'en', 'wholeName': 'Sergey Panteleyev', 'function': 'Member of the State Duma', 'strong': '1'}]",,,council decision,council,"Council Decision concerning restrictive measures in respect of actions undermining or threatening the territorial integrity, sovereignty and independence of Ukraine",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02014D0145-20220604,person,P,133988,en,GREGORIAN,1951,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951-07-04,4,7,,,,,,,,,,,,,,,,,,,,,
